;代码	x	y	名称	        范围	数量	时间
SJ01 134 179 恶形怪 20 5 8
SJ01 159 152 恶形怪 20 5 8
SJ01 49 92 盔甲守卫 20 5 8
SJ01 99 63 盔甲守卫 20 5 8
SJ01 87 140 盔甲守卫 20 5 8
SJ01 128 109 盔甲守卫 20 5 8
SJ01 124 175 盔甲守卫 20 5 8
SJ01 173 151 盔甲守卫 20 5 8
SJ01 46 89 犬猴魔 20 5 8
SJ01 102 63 犬猴魔 20 5 8
SJ01 84 135 犬猴魔 20 5 8
SJ01 120 111 犬猴魔 20 5 8
SJ01 126 181 犬猴魔 20 5 8
SJ01 161 145 犬猴魔 20 5 8
SJ01 47 88 黑衣法师 20 5 8
SJ01 85 60 黑衣法师 20 5 8
SJ01 81 132 黑衣法师 20 5 8
SJ01 119 112 黑衣法师 20 5 8
SJ01 126 179 黑衣法师 20 5 8
SJ01 170 142 黑衣法师 20 5 8

;BOSS
SJ01 70 81 霸王守卫 30 1 60
SJ01 132 150 霸王守卫 30 1 60

;[SJ04 调控室]
SJ04 46 54 暴毒神魔 20 5 8
SJ04 48 50 触角神魔 20 5 8
SJ04 47 49 红衣法师 20 5 8
SJ04 50 50 黑衣法师 20 5 8
SJ04 45 49 海神将领 20 10 8
SJ04 48 46 轻甲守卫 20 10 8
SJ04 47 51 恶形怪 20 10 8
SJ04 44 44 盔甲守卫 20 10 8

;BOSS
SJ04 63 63 霸王教主 1 1 120

;[youlingboss|SJ04 调控室]
youlingboss 49 54 暴毒神魔 20 5 8
youlingboss 48 54 触角神魔 20 5 8
youlingboss 48 56 海神将领 20 10 8
youlingboss 45 50 轻甲守卫 20 10 8
youlingboss 47 51 恶形怪 20 10 8
youlingboss 42 56 盔甲守卫 20 10 8
youlingboss 48 52 犬猴魔 20 10 8

;任务BOSS
youlingboss 63 63 霸王教主1 1 1 5

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■第四幕■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[disimu 群魔堡垒]
disimu 79 83 地狱丧尸1 20 10 8
disimu 121 102 地狱丧尸1 20 10 8
disimu 85 141 地狱丧尸1 20 10 8
disimu 145 147 地狱丧尸1 20 10 8
disimu 95 181 地狱丧尸1 20 10 8
disimu 165 195 地狱丧尸1 20 10 8
disimu 214 210 地狱丧尸1 20 10 8
disimu 186 255 地狱丧尸1 20 10 8
disimu 221 240 地狱丧尸2 20 10 8
disimu 165 215 地狱丧尸2 20 10 8
disimu 147 162 地狱丧尸2 20 10 8
disimu 104 170 地狱丧尸2 20 10 8
disimu 92 107 地狱丧尸2 20 10 8
disimu 110 90 残暴的食尸鬼 20 10 8
disimu 107 153 残暴的食尸鬼 20 10 8
disimu 153 173 残暴的食尸鬼 20 10 8
disimu 182 223 残暴的食尸鬼 20 10 8
disimu 202 239 瘟疫散播者 20 10 8
disimu 155 191 瘟疫散播者 20 10 8
disimu 88 164 瘟疫散播者 20 10 8
disimu 120 111 瘟疫散播者 20 10 8
disimu 84 101 缝合恶憎 20 10 8
disimu 123 147 缝合恶憎 20 10 8
disimu 174 209 缝合恶憎 20 10 8
disimu 210 242 灵魂巡视者 20 10 8
disimu 138 193 灵魂巡视者 20 10 8
disimu 97 121 灵魂巡视者 20 10 8
disimu 209 184 灵魂巡视者 20 10 8
disimu 277 68 诅咒议员1 20 10 8
disimu 344 64 诅咒议员1 20 10 8
disimu 294 123 诅咒议员1 20 10 8
disimu 362 125 诅咒议员1 20 10 8
disimu 384 204 诅咒议员1 20 10 8
disimu 351 240 诅咒议员1 20 10 8
disimu 450 207 诅咒议员1 20 10 8
disimu 410 124 诅咒议员1 20 10 8
disimu 439 71 诅咒议员1 20 10 8
disimu 463 81 诅咒议员2 20 10 8
disimu 439 107 诅咒议员2 20 10 8
disimu 394 133 诅咒议员2 20 10 8
disimu 433 179 诅咒议员2 20 10 8
disimu 389 238 诅咒议员2 20 10 8
disimu 330 160 诅咒议员2 20 10 8
disimu 273 125 诅咒议员2 20 10 8
disimu 326 61 诅咒议员2 20 10 8
disimu 284 72 诅咒议员3 20 10 8
disimu 381 67 诅咒议员3 20 10 8
disimu 327 123 诅咒议员3 20 10 8
disimu 375 165 诅咒议员3 20 10 8
disimu 437 102 诅咒议员3 20 10 8
disimu 422 218 诅咒议员3 20 10 8
disimu 362 191 诅咒议员4 20 10 8
disimu 356 113 诅咒议员4 20 10 8
disimu 309 109 诅咒议员4 20 10 8
disimu 404 112 诅咒议员4 20 10 8

disimu 442 71 诅咒之女 10 1 30

;任务BOSS
disimu 443 70 衣卒尔 1 1 5

;任务BOSS
disimu 37 427 盔甲制造者 1 1 5

disimu 150 284 邪魔射手 10 5 8
disimu 115 281 邪魔射手 10 5 8
disimu 88 300 邪魔射手 10 5 8
disimu 118 323 邪魔射手 10 5 8
disimu 121 365 邪魔射手 10 5 8
disimu 103 398 邪魔射手 10 5 8
disimu 143 399 邪魔射手 10 5 8
disimu 148 427 邪魔射手 10 5 8
disimu 83 433 邪魔射手 10 5 8
disimu 54 442 邪魔射手 10 5 8
disimu 86 458 邪魔射手 10 5 8
disimu 49 474 邪魔射手 10 5 8
disimu 183 438 邪魔射手 10 5 8
disimu 221 439 邪魔射手 10 5 8
disimu 201 470 邪魔射手 10 5 8
disimu 257 453 邪魔射手 10 5 8
disimu 254 400 邪魔射手 10 5 8
disimu 291 400 邪魔射手 10 5 8
disimu 333 397 邪魔射手 10 5 8
disimu 319 352 邪魔射手 10 5 8
disimu 355 379 邪魔射手 10 5 8
disimu 374 408 邪魔射手 10 5 8
disimu 407 423 邪魔射手 10 5 8
disimu 408 456 邪魔射手 10 5 8
disimu 444 402 邪魔射手 10 5 8
disimu 150 285 邪魔刀兵 10 5 8
disimu 116 282 邪魔刀兵 10 5 8
disimu 116 297 邪魔刀兵 10 5 8
disimu 82 290 邪魔刀兵 10 5 8
disimu 90 313 邪魔刀兵 10 5 8
disimu 118 333 邪魔刀兵 10 5 8
disimu 113 361 邪魔刀兵 10 5 8
disimu 102 388 邪魔刀兵 10 5 8
disimu 136 388 邪魔刀兵 10 5 8
disimu 147 408 邪魔刀兵 10 5 8
disimu 114 412 邪魔刀兵 10 5 8
disimu 87 427 邪魔刀兵 10 5 8
disimu 72 446 邪魔刀兵 10 5 8
disimu 91 455 邪魔刀兵 10 5 8
disimu 47 465 邪魔刀兵 10 5 8
disimu 55 446 邪魔刀兵 10 5 8
disimu 149 432 邪魔刀兵 10 5 8
disimu 181 439 邪魔刀兵 10 5 8
disimu 213 439 邪魔刀兵 10 5 8
disimu 195 464 邪魔刀兵 10 5 8
disimu 249 451 邪魔刀兵 10 5 8
disimu 248 429 邪魔刀兵 10 5 8
disimu 270 397 邪魔刀兵 10 5 8
disimu 304 411 邪魔刀兵 10 5 8
disimu 310 383 邪魔刀兵 10 5 8
disimu 320 343 邪魔刀兵 10 5 8
disimu 343 363 邪魔刀兵 10 5 8
disimu 347 387 邪魔刀兵 10 5 8
disimu 347 408 邪魔刀兵 10 5 8
disimu 380 413 邪魔刀兵 10 5 8
disimu 412 426 邪魔刀兵 10 5 8
disimu 406 451 邪魔刀兵 10 5 8
disimu 443 398 邪魔刀兵 10 5 8
disimu 437 409 邪魔破甲兵 10 5 8
disimu 391 421 邪魔破甲兵 10 5 8
disimu 412 438 邪魔破甲兵 10 5 8
disimu 353 406 邪魔破甲兵 10 5 8
disimu 324 360 邪魔破甲兵 10 5 8
disimu 316 393 邪魔破甲兵 10 5 8
disimu 289 408 邪魔破甲兵 10 5 8
disimu 249 397 邪魔破甲兵 10 5 8
disimu 241 430 邪魔破甲兵 10 5 8
disimu 245 460 邪魔破甲兵 10 5 8
disimu 197 449 邪魔破甲兵 10 5 8
disimu 169 440 邪魔破甲兵 10 5 8
disimu 132 421 邪魔破甲兵 10 5 8
disimu 107 401 邪魔破甲兵 10 5 8
disimu 85 430 邪魔破甲兵 10 5 8
disimu 66 442 邪魔破甲兵 10 5 8
disimu 51 467 邪魔破甲兵 10 5 8
disimu 114 360 邪魔破甲兵 10 5 8
disimu 115 321 邪魔破甲兵 10 5 8
disimu 86 298 邪魔破甲兵 10 5 8
disimu 126 286 邪魔破甲兵 10 5 8
disimu 150 289 邪魔破甲兵 10 5 8
disimu 171 298 邪魔破甲兵 10 5 8
disimu 152 290 邪魔力士 10 5 8
disimu 101 291 邪魔力士 10 5 8
disimu 111 336 邪魔力士 10 5 8
disimu 122 379 邪魔力士 10 5 8
disimu 102 416 邪魔力士 10 5 8
disimu 72 447 邪魔力士 10 5 8
disimu 54 466 邪魔力士 10 5 8
disimu 151 416 邪魔力士 10 5 8
disimu 172 443 邪魔力士 10 5 8
disimu 195 467 邪魔力士 10 5 8
disimu 216 443 邪魔力士 10 5 8
disimu 257 450 邪魔力士 10 5 8
disimu 251 412 邪魔力士 10 5 8
disimu 295 401 邪魔力士 10 5 8
disimu 318 378 邪魔力士 10 5 8
disimu 326 346 邪魔力士 10 5 8
disimu 353 384 邪魔力士 10 5 8
disimu 361 411 邪魔力士 10 5 8
disimu 406 422 邪魔力士 10 5 8
disimu 408 451 邪魔力士 10 5 8
disimu 449 399 邪魔力士 10 5 8
disimu 122 285 邪魔战将 10 5 8
disimu 98 303 邪魔战将 10 5 8
disimu 118 368 邪魔战将 10 5 8
disimu 129 409 邪魔战将 10 5 8
disimu 87 435 邪魔战将 10 5 8
disimu 59 465 邪魔战将 10 5 8
disimu 51 444 邪魔战将 10 5 8
disimu 77 460 邪魔战将 10 5 8
disimu 153 429 邪魔战将 10 5 8
disimu 197 456 邪魔战将 10 5 8
disimu 228 433 邪魔战将 10 5 8
disimu 255 451 邪魔战将 10 5 8
disimu 270 397 邪魔战将 10 5 8
disimu 305 396 邪魔战将 10 5 8
disimu 325 351 邪魔战将 10 5 8
disimu 347 393 邪魔战将 10 5 8
disimu 385 411 邪魔战将 10 5 8
disimu 409 444 邪魔战将 10 5 8
disimu 434 408 邪魔战将 10 5 8
disimu 440 399 炎魔 10 5 8
disimu 416 422 炎魔 10 5 8
disimu 410 448 炎魔 10 5 8
disimu 381 413 炎魔 10 5 8
disimu 344 400 炎魔 10 5 8
disimu 338 362 炎魔 10 5 8
disimu 320 345 炎魔 10 5 8
disimu 303 393 炎魔 10 5 8
disimu 266 409 炎魔 10 5 8
disimu 240 427 炎魔 10 5 8
disimu 247 453 炎魔 10 5 8
disimu 201 443 炎魔 10 5 8
disimu 192 475 炎魔 10 5 8
disimu 159 437 炎魔 10 5 8
disimu 281 404 岩浆之子 10 5 8
disimu 326 402 岩浆之子 10 5 8
disimu 328 374 岩浆之子 10 5 8
disimu 319 348 岩浆之子 10 5 8
disimu 367 392 岩浆之子 10 5 8
disimu 384 421 岩浆之子 10 5 8
disimu 408 448 岩浆之子 10 5 8
disimu 426 409 岩浆之子 10 5 8
disimu 445 407 烈焰之花 10 5 8
disimu 409 422 烈焰之花 10 5 8
disimu 407 445 烈焰之花 10 5 8
disimu 359 408 烈焰之花 10 5 8
disimu 329 369 烈焰之花 10 5 8
disimu 323 399 烈焰之花 10 5 8
disimu 343 380 烈焰之花 10 5 8
disimu 280 398 烈焰之花 10 5 8
disimu 243 427 烈焰之花 10 5 8
disimu 251 452 烈焰之花 10 5 8
disimu 199 443 烈焰之花 10 5 8
disimu 169 441 烈焰之花 10 5 8
disimu 191 461 烈焰之花 10 5 8

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■邪魔迷窟■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[diyu1 邪魔迷窟一层]
diyu1 71 60 厄运战士 30 10 8
diyu1 183 60 厄运战士 30 10 8
diyu1 66 181 厄运战士 30 10 8
diyu1 211 187 厄运战士 30 10 8
diyu1 138 127 厄运战士 30 10 8
diyu1 129 37 地狱战士 30 10 8
diyu1 40 95 地狱战士 30 10 8
diyu1 207 123 地狱战士 30 10 8
diyu1 131 202 地狱战士 30 10 8
diyu1 131 117 地狱战士 30 10 8
diyu1 74 52 反刍者 30 10 8
diyu1 181 54 反刍者 30 10 8
diyu1 68 176 反刍者 30 10 8
diyu1 191 195 反刍者 30 10 8
diyu1 131 47 遗忘剑士 30 10 8
diyu1 48 100 遗忘剑士 30 10 8
diyu1 121 191 遗忘剑士 30 10 8
diyu1 217 123 遗忘剑士 30 10 8
diyu1 132 118 遗忘剑士 30 10 8
diyu1 75 53 噩梦猎手 30 10 8
diyu1 169 60 噩梦猎手 30 10 8
diyu1 73 170 噩梦猎手 30 10 8
diyu1 193 178 噩梦猎手 30 10 8

;BOSS
diyu1 129 126 黑暗领主 60 1 60

;[diyu2 邪魔迷窟二层]
diyu2 64 78 厄运战士 30 10 8
diyu2 188 82 厄运战士 30 10 8
diyu2 61 190 厄运战士 30 10 8
diyu2 181 193 厄运战士 30 10 8
diyu2 121 75 地狱战士 30 10 8
diyu2 44 136 地狱战士 30 10 8
diyu2 120 204 地狱战士 30 10 8
diyu2 187 149 地狱战士 30 10 8
diyu2 69 73 反刍者 30 10 8
diyu2 177 76 反刍者 30 10 8
diyu2 62 181 反刍者 30 10 8
diyu2 191 195 反刍者 30 10 8
diyu2 121 77 遗忘剑士 30 10 8
diyu2 39 136 遗忘剑士 30 10 8
diyu2 121 192 遗忘剑士 30 10 8
diyu2 200 139 遗忘剑士 30 10 8
diyu2 176 87 噩梦猎手 30 10 8
diyu2 63 74 噩梦猎手 30 10 8
diyu2 63 184 噩梦猎手 30 10 8
diyu2 162 185 噩梦猎手 30 10 8

;BOSS
diyu2 127 132 黑暗领主 60 1 60

;[diyu3 邪魔迷窟三层]
diyu3 57 63 厄运战士 30 10 8
diyu3 186 70 厄运战士 30 10 8
diyu3 56 184 厄运战士 30 10 8
diyu3 190 190 厄运战士 30 10 8
diyu3 123 135 厄运战士 30 10 8
diyu3 121 52 地狱战士 30 10 8
diyu3 33 115 地狱战士 30 10 8
diyu3 113 194 地狱战士 30 10 8
diyu3 194 133 地狱战士 30 10 8
diyu3 115 116 地狱战士 30 10 8
diyu3 67 58 反刍者 30 10 8
diyu3 186 69 反刍者 30 10 8
diyu3 55 181 反刍者 30 10 8
diyu3 185 184 反刍者 30 10 8
diyu3 119 189 遗忘剑士 30 10 8
diyu3 190 127 遗忘剑士 30 10 8
diyu3 114 36 遗忘剑士 30 10 8
diyu3 33 113 遗忘剑士 30 10 8
diyu3 116 113 遗忘剑士 30 10 8
diyu3 53 57 噩梦猎手 30 10 8
diyu3 179 67 噩梦猎手 30 10 8
diyu3 73 166 噩梦猎手 30 10 8
diyu3 182 171 噩梦猎手 30 10 8

;BOSS
diyu3 122 125 黑暗领主 60 1 60

;[diyu4 邪魔迷窟四层]
diyu4 60 70 厄运战士 30 10 8
diyu4 178 76 厄运战士 30 10 8
diyu4 57 188 厄运战士 30 10 8
diyu4 182 190 厄运战士 30 10 8
diyu4 125 61 地狱战士 30 10 8
diyu4 36 122 地狱战士 30 10 8
diyu4 120 177 地狱战士 30 10 8
diyu4 198 133 地狱战士 30 10 8
diyu4 68 71 反刍者 30 10 8
diyu4 164 85 反刍者 30 10 8
diyu4 59 188 反刍者 30 10 8
diyu4 179 188 反刍者 30 10 8
diyu4 117 128 反刍者 30 10 8
diyu4 124 62 遗忘剑士 30 10 8
diyu4 41 122 遗忘剑士 30 10 8
diyu4 114 183 遗忘剑士 30 10 8
diyu4 208 129 遗忘剑士 30 10 8
diyu4 60 67 噩梦猎手 30 10 8
diyu4 167 74 噩梦猎手 30 10 8
diyu4 62 170 噩梦猎手 30 10 8
diyu4 181 178 噩梦猎手 30 10 8
diyu4 118 127 噩梦猎手 30 10 8

;BOSS
diyu4 125 128 黑暗领主 60 1 60

;[diyu5 邪魔迷窟五层]
diyu5 60 73 厄运战士 30 5 8
diyu5 140 76 厄运战士 30 5 8
diyu5 202 79 厄运战士 30 5 8
diyu5 61 191 厄运战士 30 5 8
diyu5 136 189 厄运战士 30 5 8
diyu5 213 198 厄运战士 30 5 8
diyu5 62 75 地狱战士 30 5 8
diyu5 126 72 地狱战士 30 5 8
diyu5 212 85 地狱战士 30 5 8
diyu5 58 189 地狱战士 30 5 8
diyu5 138 184 地狱战士 30 5 8
diyu5 205 192 地狱战士 30 5 8
diyu5 64 74 反刍者 30 5 8
diyu5 137 74 反刍者 30 5 8
diyu5 208 81 反刍者 30 5 8
diyu5 63 187 反刍者 30 5 8
diyu5 131 187 反刍者 30 5 8
diyu5 200 194 反刍者 30 5 8
diyu5 54 71 遗忘剑士 30 5 8
diyu5 119 79 遗忘剑士 30 5 8
diyu5 195 80 遗忘剑士 30 5 8
diyu5 62 185 遗忘剑士 30 5 8
diyu5 128 185 遗忘剑士 30 5 8
diyu5 210 190 遗忘剑士 30 5 8
diyu5 62 70 噩梦猎手 30 5 8
diyu5 127 81 噩梦猎手 30 5 8
diyu5 196 82 噩梦猎手 30 5 8
diyu5 58 193 噩梦猎手 30 5 8
diyu5 131 182 噩梦猎手 30 5 8
diyu5 207 191 噩梦猎手 30 5 8
diyu5 81 88 深渊恶魔 30 10 8
diyu5 158 97 深渊恶魔 30 10 8
diyu5 84 166 深渊恶魔 30 10 8
diyu5 164 160 深渊恶魔 30 10 8
diyu5 97 97 恶魔结界 30 10 8
diyu5 165 97 恶魔结界 30 10 8
diyu5 83 178 恶魔结界 30 10 8
diyu5 179 180 恶魔结界 30 10 8

;BOSS
diyu5 122 128 黑暗领主 60 1 30

;[diyu6 邪魔迷窟六层]
diyu6 54 65 厄运战士 30 5 8
diyu6 132 68 厄运战士 30 5 8
diyu6 203 69 厄运战士 30 5 8
diyu6 51 188 厄运战士 30 5 8
diyu6 136 189 厄运战士 30 5 8
diyu6 208 196 厄运战士 30 5 8
diyu6 56 76 地狱战士 30 5 8
diyu6 128 77 地狱战士 30 5 8
diyu6 206 77 地狱战士 30 5 8
diyu6 51 173 地狱战士 30 5 8
diyu6 128 176 地狱战士 30 5 8
diyu6 206 185 地狱战士 30 5 8
diyu6 57 122 反刍者 30 5 8
diyu6 132 130 反刍者 30 5 8
diyu6 200 132 反刍者 30 5 8
diyu6 62 71 遗忘剑士 30 5 8
diyu6 117 76 遗忘剑士 30 5 8
diyu6 189 73 遗忘剑士 30 5 8
diyu6 49 184 遗忘剑士 30 5 8
diyu6 122 178 遗忘剑士 30 5 8
diyu6 192 185 遗忘剑士 30 5 8
diyu6 64 84 噩梦猎手 30 5 8
diyu6 124 81 噩梦猎手 30 5 8
diyu6 202 84 噩梦猎手 30 5 8
diyu6 58 195 噩梦猎手 30 5 8
diyu6 114 187 噩梦猎手 30 5 8
diyu6 193 190 噩梦猎手 30 5 8
diyu6 63 86 深渊恶魔 30 10 8
diyu6 157 88 深渊恶魔 30 10 8
diyu6 87 158 深渊恶魔 30 10 8
diyu6 159 160 深渊恶魔 30 10 8
diyu6 83 99 恶魔结界 30 10 8
diyu6 156 96 恶魔结界 30 10 8
diyu6 87 169 恶魔结界 30 10 8
diyu6 163 171 恶魔结界 30 10 8

;BOSS
diyu6 122 118 黑暗领主 60 1 30

;[diyuboss 邪魔巢穴]
diyuboss 31 30 厄运战士 15 10 8
diyuboss 32 31 地狱战士 15 10 8
diyuboss 32 31 反刍者 15 10 8
diyuboss 33 30 遗忘剑士 15 10 8
diyuboss 32 32 噩梦猎手 15 10 8
diyuboss 31 27 深渊恶魔 15 5 8
diyuboss 35 28 恶魔结界 15 5 8

;小BOSS
diyuboss 33 32 黑暗领主 15 2 30

;BOSS
diyuboss 32 26 邪魔之王 15 1 120

;[diyunn1 迷窟]
diyunn1 40 37 厄运战士 15 5 8
diyunn1 38 38 地狱战士 15 5 8
diyunn1 41 36 反刍者 15 5 8
diyunn1 40 37 遗忘剑士 15 5 8
diyunn1 40 35 噩梦猎手 15 5 8
diyunn1 38 35 深渊恶魔 15 5 8
diyunn1 38 37 恶魔结界 15 5 8
diyunn1 40 35 黑暗领主 15 5 8

;[diyunn2 迷窟]
diyunn2 39 41 厄运战士 15 5 8
diyunn2 39 43 地狱战士 15 5 8
diyunn2 39 35 反刍者 15 5 8
diyunn2 37 40 遗忘剑士 15 5 8
diyunn2 42 38 噩梦猎手 15 5 8
diyunn2 41 35 深渊恶魔 15 5 8
diyunn2 39 33 恶魔结界 15 5 8

;[diyunn3 迷窟]
diyunn3 41 37 厄运战士 15 5 8
diyunn3 38 33 地狱战士 15 5 8
diyunn3 38 33 反刍者 15 5 8
diyunn3 43 37 遗忘剑士 15 5 8
diyunn3 33 31 噩梦猎手 15 5 8
diyunn3 38 37 深渊恶魔 15 5 8
diyunn3 39 35 恶魔结界 15 5 8

;[diyunn4 迷窟]
diyunn4 37 38 厄运战士 15 5 8
diyunn4 38 37 地狱战士 15 5 8
diyunn4 38 38 反刍者 15 5 8
diyunn4 37 34 遗忘剑士 15 5 8
diyunn4 38 36 噩梦猎手 15 5 8
diyunn4 38 35 深渊恶魔 15 5 8
diyunn4 42 34 恶魔结界 15 5 8

;[diyunn5 迷窟]
diyunn5 25 20 深渊恶魔 5 3 8
diyunn5 26 22 恶魔结界 5 3 8

;[diyumm1 迷窟]
diyumm1 37 39 厄运战士 15 5 8
diyumm1 36 37 地狱战士 15 5 8
diyumm1 39 41 反刍者 15 5 8
diyumm1 39 37 遗忘剑士 15 5 8
diyumm1 37 39 噩梦猎手 15 5 8
diyumm1 41 34 深渊恶魔 15 5 8
diyumm1 37 36 恶魔结界 15 5 8

;[diyumm2 迷窟]
diyumm2 37 37 厄运战士 15 5 8
diyumm2 39 40 地狱战士 15 5 8
diyumm2 40 30 反刍者 15 5 8
diyumm2 40 36 遗忘剑士 15 5 8
diyumm2 38 32 噩梦猎手 15 5 8
diyumm2 41 32 深渊恶魔 15 5 8
diyumm2 41 37 恶魔结界 15 5 8

;[diyumm3 迷窟]
diyumm3 39 37 厄运战士 15 5 8
diyumm3 39 38 地狱战士 15 5 8
diyumm3 42 34 反刍者 15 5 8
diyumm3 39 38 遗忘剑士 15 5 8
diyumm3 42 33 噩梦猎手 15 5 8
diyumm3 39 37 深渊恶魔 15 5 8
diyumm3 41 35 恶魔结界 15 5 8

;[diyumm4 迷窟]
diyumm4 39 39 厄运战士 15 5 8
diyumm4 40 38 地狱战士 15 5 8
diyumm4 40 38 反刍者 15 5 8
diyumm4 44 39 遗忘剑士 15 5 8
diyumm4 35 41 噩梦猎手 15 5 8
diyumm4 39 36 深渊恶魔 15 5 8
diyumm4 41 42 恶魔结界 15 5 8

;[diyunnsiwang 母巢]
diyunnsiwang 24 22 厄运战士 5 2 8
diyunnsiwang 24 21 地狱战士 5 2 8
diyunnsiwang 24 21 反刍者 5 2 8
diyunnsiwang 23 21 遗忘剑士 5 2 8
diyunnsiwang 25 22 噩梦猎手 5 2 8
diyunnsiwang 24 21 深渊恶魔 5 2 8
diyunnsiwang 24 20 恶魔结界 5 2 8

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■地狱深渊■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[lianyu 炼狱]
lianyu 51 20 炼狱犬 5 5 8
lianyu 27 26 炼狱犬 5 5 8
lianyu 22 48 炼狱犬 5 5 8
lianyu 39 57 炼狱犬 5 5 8
lianyu 16 36 炼狱犬 5 5 8
lianyu 37 14 炼狱犬 5 5 8

;[lianyu11 炼狱一层]
lianyu11 44 58 炼狱犬 15 5 8
lianyu11 40 119 炼狱犬 15 5 8
lianyu11 56 184 炼狱犬 15 5 8
lianyu11 85 239 炼狱犬 15 5 8
lianyu11 137 263 炼狱犬 15 5 8
lianyu11 152 217 炼狱犬 15 5 8
lianyu11 128 161 炼狱犬 15 5 8
lianyu11 101 108 炼狱犬 15 5 8
lianyu11 136 62 炼狱犬 15 5 8
lianyu11 205 67 炼狱犬 15 5 8
lianyu11 258 98 炼狱犬 15 5 8
lianyu11 173 121 炼狱犬 15 5 8
lianyu11 208 173 炼狱犬 15 5 8
lianyu11 249 219 炼狱犬 15 5 8
lianyu11 41 84 炼狱之子1 15 3 8
lianyu11 45 154 炼狱之子1 15 3 8
lianyu11 64 216 炼狱之子1 15 3 8
lianyu11 107 259 炼狱之子1 15 3 8
lianyu11 160 243 炼狱之子1 15 3 8
lianyu11 135 179 炼狱之子1 15 3 8
lianyu11 104 130 炼狱之子1 15 3 8
lianyu11 108 62 炼狱之子1 15 3 8
lianyu11 168 54 炼狱之子1 15 3 8
lianyu11 230 91 炼狱之子1 15 3 8
lianyu11 162 99 炼狱之子1 15 3 8
lianyu11 185 145 炼狱之子1 15 3 8
lianyu11 229 197 炼狱之子1 15 3 8
lianyu11 258 236 炼狱之子1 15 3 8
lianyu11 47 60 炼狱之子2 15 3 8
lianyu11 36 113 炼狱之子2 15 3 8
lianyu11 48 167 炼狱之子2 15 3 8
lianyu11 62 213 炼狱之子2 15 3 8
lianyu11 96 250 炼狱之子2 15 3 8
lianyu11 148 264 炼狱之子2 15 3 8
lianyu11 159 214 炼狱之子2 15 3 8
lianyu11 120 155 炼狱之子2 15 3 8
lianyu11 103 89 炼狱之子2 15 3 8
lianyu11 148 52 炼狱之子2 15 3 8
lianyu11 203 69 炼狱之子2 15 3 8
lianyu11 262 99 炼狱之子2 15 3 8
lianyu11 166 117 炼狱之子2 15 3 8
lianyu11 194 165 炼狱之子2 15 3 8
lianyu11 228 201 炼狱之子2 15 3 8
lianyu11 254 233 炼狱之子2 15 3 8
lianyu11 36 61 炼狱之子3 15 3 8
lianyu11 40 107 炼狱之子3 15 3 8
lianyu11 45 164 炼狱之子3 15 3 8
lianyu11 64 206 炼狱之子3 15 3 8
lianyu11 97 247 炼狱之子3 15 3 8
lianyu11 149 258 炼狱之子3 15 3 8
lianyu11 155 196 炼狱之子3 15 3 8
lianyu11 124 157 炼狱之子3 15 3 8
lianyu11 92 92 炼狱之子3 15 3 8
lianyu11 147 59 炼狱之子3 15 3 8
lianyu11 216 76 炼狱之子3 15 3 8
lianyu11 178 133 炼狱之子3 15 3 8
lianyu11 211 181 炼狱之子3 15 3 8
lianyu11 244 219 炼狱之子3 15 3 8
lianyu11 267 104 炼狱之子3 15 3 8
lianyu11 35 62 炼狱之子4 15 3 8
lianyu11 36 114 炼狱之子4 15 3 8
lianyu11 42 169 炼狱之子4 15 3 8
lianyu11 67 212 炼狱之子4 15 3 8
lianyu11 119 248 炼狱之子4 15 3 8
lianyu11 152 215 炼狱之子4 15 3 8
lianyu11 133 169 炼狱之子4 15 3 8
lianyu11 98 122 炼狱之子4 15 3 8
lianyu11 112 65 炼狱之子4 15 3 8
lianyu11 187 59 炼狱之子4 15 3 8
lianyu11 246 95 炼狱之子4 15 3 8
lianyu11 161 119 炼狱之子4 15 3 8
lianyu11 197 171 炼狱之子4 15 3 8
lianyu11 242 214 炼狱之子4 15 3 8

;BOSS
lianyu11 153 151 灵魂收割者 60 1 60

;[lianyu22 炼狱二层]
lianyu22 52 55 炼狱犬 15 5 8
lianyu22 119 49 炼狱犬 15 5 8
lianyu22 194 47 炼狱犬 15 5 8
lianyu22 251 63 炼狱犬 15 5 8
lianyu22 274 122 炼狱犬 15 5 8
lianyu22 223 159 炼狱犬 15 5 8
